Reading ID, Time (µs), Force (N) 
4735,11101690,53
4736,11102842,52
4737,11104742,53
4738,11104886,53
4739,11106785,55
4740,11106958,55
4741,11108805,57
4742,11108995,56
4743,11110825,56
4744,11111010,58
4745,11112827,55
4746,11113009,57
4747,11114827,55
4748,11115015,55
4749,11116825,53
4750,11117022,54
4751,11118830,54
4752,11119049,53
4753,11120824,52
4754,11121097,54
4755,11122831,54
4756,11123148,54
4757,11124825,56
4758,11125188,56
4759,11126824,57
4760,11127228,57
4761,11128824,58
4762,11129281,55
4763,11130825,56
4764,11131321,55
4765,11132825,55
4766,11133352,53
4767,11134825,54
4768,11135406,53
4769,11136824,52
4770,11137438,53
4771,11138825,55
4772,11139481,56
4773,11140824,56
4775,11142828,56
4776,11143579,56
4777,11144593,57
4778,11145623,57
4779,11146640,56
4780,11147655,56
4781,11148687,55
4782,11149747,53
4783,11150771,54
4784,11151783,53
4785,11152798,53
4786,11153811,53
4787,11154828,54
4788,11155835,54
4789,11156840,55
4790,11157838,56
4791,11158857,56
4792,11159887,57
4793,11160926,57
4794,11161964,57
4795,11162980,56
4796,11164013,56
4797,11165029,53
4798,11166045,53
4799,11167079,53
4800,11168098,53
4801,11169113,53
4802,11170133,53
4803,11171163,54
4804,11172175,54
4805,11173203,55
4806,11174232,56
4807,11175243,57
4808,11176268,57
4809,11177293,57
4810,11178305,56
4811,11179342,56
4812,11180358,55
4813,11181381,54
4814,11182401,54
4815,11183422,54
4816,11184435,53
4817,11185468,53
4818,11186484,52
4819,11187501,54
4820,11188533,54
4821,11189549,54
4822,11190578,57
4823,11191596,57
4824,11192609,57
4825,11193630,57
4826,11194658,57
4827,11195680,57
4828,11196741,56
4829,11197769,55
4830,11198785,54
4831,11199798,53
4832,11200812,54
4833,11201824,53
4834,11202837,52
4835,11203847,53
4836,11204846,54
4837,11205854,54
4838,11206883,56
4839,11207922,57
4840,11208955,57
4841,11209987,57
4842,11211008,57
4843,11212023,57
4844,11213052,57
4845,11214070,56
4846,11215088,55
4847,11216108,54
4848,11217138,53
4849,11218150,54
4850,11219183,53
4851,11220203,53
4852,11221219,54
4853,11222243,54
4854,11223272,55
4855,11224284,57
4856,11225312,57
4857,11226336,56
4858,11227345,58
4859,11228373,57
4860,11229394,57
4861,11230419,55
4862,11231442,55
4863,11232463,54
4864,11233487,54
4865,11234507,53
4866,11235524,52
4867,11236551,52
4868,11237572,53
4869,11238590,54
4870,11239614,55
4871,11240635,56
4872,11241655,57
4873,11242681,57
4874,11243749,57
4875,11244755,57
4876,11245779,57
4877,11246795,56
4878,11247804,56
4879,11248821,54
4880,11249833,54
4881,11250846,53
4882,11251846,52
4883,11252850,53
4884,11253880,53
4885,11254913,55
4886,11255958,54
4887,11256979,55
4888,11257995,57
4889,11259027,57
4890,11260045,57
4891,11261060,57
4892,11262092,56
4893,11263113,56
4894,11264125,56
4895,11265157,55
4896,11266174,55
4897,11267199,54
4898,11268225,54
4899,11269243,53
4900,11270266,54
4901,11271289,54
4902,11272306,54
4903,11273334,55
4904,11274352,56
4905,11275370,56
4906,11276394,56
4907,11277417,58
4908,11278434,58
4909,11279458,57
4910,11280482,56
4911,11281502,55
4912,11282523,55
4913,11283547,53
4914,11284572,53
4915,11285589,53
4916,11286613,53
4917,11287628,53
4918,11288664,53
4919,11289677,55
4920,11290695,56
4921,11291759,57
4922,11292787,57
4923,11293791,56
4924,11294808,57
4925,11295821,56
4926,11296833,56
4927,11297845,55
4928,11298847,54
4929,11299847,53
4930,11300877,53
4931,11301911,53
4932,11302948,53
4933,11303981,53
4934,11305004,54
4935,11306020,54
4936,11307043,55
4937,11308067,56
4938,11309084,57
4939,11310100,57
4940,11311132,57
4941,11312152,57
4942,11313173,57
4943,11314198,56
4944,11315215,55
4945,11316242,54
4946,11317263,53
4947,11318282,52
4948,11319295,53
4949,11320328,54
4950,11321359,54
4951,11322369,54
4952,11323392,55
4953,11324418,55
4954,11325435,57
4955,11326453,58
4956,11327474,57
4957,11328489,57
4958,11329523,56
4959,11330544,55
4960,11331564,54
4961,11332587,54
4962,11333599,54
4963,11334629,53
4964,11335652,52
4965,11336678,53
4966,11337746,55
4967,11338754,54
4968,11339776,55
4969,11340792,55
4970,11341806,57
4971,11342819,56
4972,11343830,57
4973,11344844,57
4974,11345847,55
4975,11346843,55
4976,11347865,55
4977,11348907,54
4978,11349946,54
4979,11350978,54
4980,11351999,53
4981,11353019,53
4982,11354044,53
4983,11355067,54
4984,11356083,54
4985,11357101,55
4986,11358129,56
4987,11359149,57
4988,11360172,57
4989,11361194,58
4990,11362213,56
4991,11363237,56
4992,11364260,55
4993,11365284,54
4994,11366303,53
4995,11367320,53
4996,11368344,54
4997,11369367,53
4998,11370385,53
4999,11371409,53
5000,11372432,55
5001,11373457,56
5002,11374476,56
5003,11375497,57
5004,11376514,57
5005,11377529,57
5006,11378562,57
5007,11379579,56
5008,11380598,55
5009,11381628,55
5010,11382649,54
5011,11383669,54
5012,11384680,53
5013,11385751,53
5014,11386781,53
5015,11387789,53
5016,11388805,54
5017,11389815,54
5018,11390826,55
5019,11391842,57
5020,11392847,56
5021,11393847,57
5022,11394861,58
5023,11395892,56
5024,11396932,56
5025,11397964,56
5026,11398994,54
5027,11400017,53
5028,11401039,53
5029,11402058,53
5030,11403084,53
5031,11404107,54
5032,11405123,54
5033,11406147,54
5034,11407169,55
5035,11408184,56
5036,11409213,57
5037,11410230,56
5038,11411254,57
5039,11412278,57
5040,11413303,56
5041,11414319,55
5042,11415333,55
5043,11416354,53
5044,11417380,53
5045,11418407,53
5046,11419437,53
5047,11420448,53
5048,11421472,54
5049,11422491,54
5050,11423513,55
5051,11424526,56
5052,11425563,57
5053,11426578,56
5054,11427591,57
5055,11428616,57
5056,11429640,57
5057,11430668,56
5058,11431687,55
5059,11432748,54
5060,11433771,53
5061,11434791,53
5062,11435802,54
5063,11436816,53
5064,11437829,54
5065,11438844,55
5066,11439847,54
5067,11440846,56
5068,11441858,57
5069,11442888,56
5070,11443927,57
5071,11444965,58
5072,11445993,56
5073,11447014,56
5074,11448033,55
5075,11449057,55
5076,11450082,54
5077,11451098,53
5078,11452124,54
5079,11453147,53
5080,11454160,54
5081,11455188,53
5082,11456204,55
5083,11457232,55
5084,11458249,56
5085,11459278,57
5086,11460294,58
5087,11461320,58
5088,11462337,57
5089,11463362,56
5090,11464382,56
5091,11465404,54
5092,11466424,54
5093,11467452,53
5094,11468468,54
5095,11469479,53
5096,11470508,53
5097,11471535,54
5098,11472550,55
5099,11473566,55
5100,11474599,57
5101,11475619,57
5102,11476631,57
5103,11477667,58
5104,11478680,57
5105,11479749,56
5106,11480769,56
5107,11481793,55
5108,11482796,53
5109,11483809,53
5110,11484831,53
5111,11485842,53
5112,11486847,52
5113,11487847,53
5114,11488855,54
5115,11489885,55
5116,11490918,56
5117,11491951,57
5118,11492993,57
5119,11494008,58
5120,11495021,58
5121,11496058,57
5122,11497074,56
5123,11498097,54
5124,11499119,54
5125,11500130,53
5126,11501165,54
5127,11502184,54
5128,11503205,52
5129,11504227,54
5130,11505253,54
5131,11506273,54
5132,11507293,55
5133,11508314,57
5134,11509330,56
5135,11510346,57
5136,11511379,57
5137,11512399,57
5138,11513411,56
5139,11514439,55
5140,11515466,54
5141,11516476,54
5142,11517505,54
5143,11518530,54
5144,11519544,53
5145,11520569,54
5146,11521596,55
5147,11522606,55
5148,11523628,55
5149,11524660,57
5150,11525675,57
5151,11526740,57
5152,11527751,58
5153,11528779,58
5154,11529806,57
5155,11530805,56
5156,11531828,55
5157,11532838,53
5158,11533847,53
5159,11534846,53
5160,11535852,53
5161,11536882,52
5162,11537915,54
5163,11538954,54
5164,11539983,55
5165,11540996,56
5166,11542029,56
5167,11543049,57
5168,11544061,57
5169,11545095,56
5170,11546110,57
5171,11547131,55
5172,11548163,55
5173,11549179,54
5174,11550213,53
5175,11551223,53
5176,11552244,53
5177,11553262,53
5178,11554293,53
5179,11555310,54
5180,11556334,55
5181,11557353,56
5182,11558374,56
5183,11559392,57
5184,11560419,57
5185,11561440,58
5186,11562462,58
5187,11563487,57
5188,11564506,56
5189,11565523,55
5190,11566548,53
5191,11567566,54
5192,11568587,54
5193,11569614,53
5194,11570634,53
5195,11571646,54
5196,11572679,54
5197,11573696,56
5198,11574750,57
5199,11575787,56
5200,11576804,57
5201,11577812,57
5202,11578824,57
5203,11579834,56
5204,11580846,56
5205,11581847,55
5206,11582848,54
5207,11583870,53
5208,11584912,53
5209,11585945,53
5210,11586971,53
5211,11587994,54
5212,11589021,54
5213,11590041,56
5214,11591060,56
5215,11592089,57
5216,11593101,57
5217,11594134,58
5218,11595154,58
5219,11596166,57
5220,11597200,56
5221,11598219,56
5222,11599250,54
5223,11600271,54
5224,11601825,54
5225,11602308,54
5226,11603825,53
5227,11604352,53
5228,11605825,54
5229,11606392,54
5230,11607825,56
5231,11608436,58
5232,11609824,57
5233,11610469,58
5234,11611824,58
5235,11612522,56
5236,11613824,57
5237,11614565,55
5238,11615832,55
5239,11616600,54
5240,11617824,53
5241,11618649,52
5242,11619824,53
5243,11620697,54
5244,11621844,54
5245,11623745,54
5246,11623889,57
5247,11625784,56
5248,11625952,56
5249,11627818,57
5250,11627990,57
5251,11629826,56
5252,11630002,56
5253,11631831,55
5254,11632013,54
5255,11633825,52
5256,11634003,53
5257,11635831,52
5258,11636028,52
5259,11637824,53
5260,11638058,54
5261,11639830,54
5262,11640104,55
5263,11641827,57
5264,11642152,57
5265,11643824,56
5266,11644185,56
5267,11645835,58
5268,11646242,55
5269,11647825,56
5270,11648275,54
5271,11649836,54
5272,11650316,54
5273,11651825,54
5274,11652367,53
5275,11653824,53
5276,11654407,54
5277,11655824,54
5278,11656455,55
5279,11657824,56
5280,11658494,56
5281,11659825,56
5282,11660542,56
5283,11661826,57
5284,11662577,57
5285,11663825,56
5286,11664629,55
5290,11669716,52
5291,11669856,53
5292,11671238,53
5293,11671787,54
5294,11672822,54
5295,11673834,55
5296,11674851,56
5297,11675847,56
5298,11676849,57
5299,11677863,58
5300,11678893,57
5301,11679932,55
5302,11680966,55
5303,11681990,55
5304,11683010,55
5305,11684036,53
5306,11685055,53
5307,11686089,53
5308,11687101,52
5309,11688115,54
5310,11689150,54
5311,11690169,55
5312,11691182,56
5313,11692205,56
5314,11693231,56
5315,11694252,58
5316,11695280,57
5317,11696292,56
5318,11697333,56
5319,11698345,55
5320,11699361,53
5321,11700376,53
5322,11701409,54
5323,11702426,53
5324,11703445,52
5325,11704473,53
5326,11705491,53
5327,11706518,54
5328,11707539,54
5329,11708556,56
5330,11709571,57
5331,11710601,56
5332,11711624,57
5333,11712635,57
5334,11713674,55
5335,11714686,56
5336,11715746,55
5337,11716776,53
5338,11717793,53
5339,11718802,52
5340,11719818,53
5341,11720831,54
5342,11721847,54
5343,11722846,55
5344,11723846,55
5345,11724860,56
5346,11725890,56
5347,11726927,56
5348,11727961,57
5349,11728995,56
5350,11730015,56
5351,11731026,56
5352,11732060,54
5353,11733079,54
5354,11734095,53
5355,11735125,54
5356,11736145,53
5357,11737157,53
5358,11738185,53
5359,11739211,54
5360,11740229,55
5361,11741255,57
5362,11742275,56
5363,11743297,57
5364,11744315,57
5365,11745340,57
5366,11746373,56
5367,11747383,56
5368,11748404,55
5369,11749420,54
5370,11750449,54
5371,11751466,53
5372,11752493,53
5373,11753515,53
5374,11754534,54
5375,11755553,55
5376,11756575,55
5377,11757601,55
5378,11758615,56
5379,11759640,57
5380,11760666,58
5381,11761687,57
5382,11762752,56
5383,11763770,55
5384,11764793,55
5385,11765799,55
5386,11766816,53
5387,11767833,53
5388,11768841,53
5389,11769852,52
5390,11770851,53
5391,11771857,54
5392,11772887,54
5393,11773920,55
5394,11774959,56
5395,11775989,56
5396,11777002,56
5397,11778035,58
5398,11779065,57
5399,11780066,55
5400,11781090,55
5401,11782116,54
5402,11783131,54
5403,11784165,54
5404,11785176,53
5405,11786195,53
5406,11787235,53
5407,11788251,54
5408,11789266,54
5409,11790290,56
5410,11791315,56
5411,11792327,57
5412,11793360,58
5413,11794376,57
5414,11795414,58
5415,11796425,56
5416,11797441,56
5417,11798457,54
5418,11799489,54
5419,11800506,54
5420,11801522,54
5421,11802558,53
5422,11803570,53
5423,11804597,54
5424,11805619,54
5425,11806636,55
5426,11807652,56
5427,11808684,57
5428,11809699,56
5429,11810759,57
5430,11811796,57
5431,11812805,57
5432,11813816,55
5433,11814829,55
5434,11815841,54
5435,11816853,53
5436,11817853,54
5437,11818861,53
5438,11819876,52
5439,11820918,53
5440,11821951,55
5441,11822981,54
5442,11824014,55
5443,11825030,57
5444,11826041,57
5445,11827075,57
5446,11828098,58
5447,11829111,57
5448,11830136,56
5449,11831156,56
5450,11832172,55
5451,11833211,53
5452,11834229,53
5453,11835244,53
5454,11836271,52
5455,11837284,53
5456,11838313,55
5457,11839340,54
5458,11840351,55
5459,11841371,56
5460,11842400,57
5461,11843417,57
5462,11844445,57
5463,11845466,57
5464,11846482,56
5465,11847508,56
5466,11848529,55
5467,11849546,53
5468,11850573,54
5469,11851596,53
5470,11852611,54
5471,11853638,53
5472,11854656,53
5473,11855677,54
5474,11856692,56
5475,11857766,56
5476,11858779,57
5477,11859801,56
5478,11860816,58
5479,11861831,57
5480,11862843,56
5481,11863852,55
5482,11864853,55
5483,11865858,55
5484,11866873,53
5485,11867909,53
5486,11868940,53
5487,11869985,53
5488,11871001,53
5489,11872016,54
5490,11873050,54
5491,11874066,56
5492,11875082,56
5493,11876115,56
5494,11877135,57
5495,11878150,57
5496,11879175,57
5497,11880200,56
5498,11881215,56
5499,11882241,55
5500,11883266,54
5501,11884284,53
5502,11885311,53
5503,11886323,52
5504,11887346,53
5505,11888376,54
5506,11889391,54
5507,11890407,56
5508,11891440,57
5509,11892456,57
5510,11893490,57
5511,11894505,56
5512,11895522,58
5513,11896548,57
5514,11897569,56
5515,11898590,55
5516,11899613,54
5517,11900638,54
5518,11901652,53
5519,11902667,53
5520,11903695,53
5521,11904760,54
5522,11905781,54
5523,11906795,55
5524,11907817,56
5525,11908822,57
5526,11909841,57
5527,11910853,57
5528,11911854,57
5529,11912855,56
5530,11913869,56
5531,11914899,55
5532,11915938,55
5533,11916976,54
5534,11917996,53
5535,11919026,53
5536,11920041,53
5537,11921061,54
5538,11922090,54
5539,11923107,55
5540,11924126,56
5541,11925156,57
5542,11926178,57
5543,11927191,57
5544,11928221,57
5545,11929237,56
5546,11930256,56
5547,11931289,54
5548,11932300,55
5549,11933331,54
5550,11934348,53
5551,11935361,54
5552,11936386,53
5553,11937416,54
5554,11938432,54
5555,11939451,54
5556,11940481,55
5557,11941497,57
5558,11942525,57
5559,11943545,58
5560,11944565,58
5561,11945588,57
5562,11946610,56
5563,11947627,56
5564,11948643,55
5565,11949670,53
5566,11950692,53
5567,11951755,53
5568,11952778,53
5569,11953798,53
5570,11954809,54
5571,11955825,55
5572,11956836,55
5573,11957851,56
5574,11958854,56
5575,11959857,56
5576,11960866,57
5577,11961896,58
5578,11962933,55
5579,11963967,56
5580,11965001,54
5581,11966020,54
5582,11967032,53
5583,11968066,53
5584,11969085,53
5585,11970101,52
5586,11971131,53
5587,11972150,54
5588,11973162,56
5589,11974200,56
5590,11975216,57
5591,11976232,57
5592,11977265,57
5593,11978281,57
5594,11979291,56
5595,11980330,56
5596,11981345,55
5597,11982361,53
5598,11983389,53
5599,11984401,54
5600,11985426,53
5601,11986455,53
5602,11987475,53
5603,11988499,54
5604,11989521,55
5605,11990537,56
5606,11991566,57
5607,11992581,57
5608,11993607,57
5609,11994618,57
5610,11995651,56
5611,11996667,55
5612,11997683,55
5613,11998752,55
5614,11999774,54
5615,12000795,54
5616,12001806,54
5617,12002822,54
5618,12003840,53
5619,12004849,55
5620,12005854,53
5621,12006855,56
5622,12007863,57
5623,12008893,57
5624,12009925,57
5625,12010954,57
5626,12011996,57
5627,12013006,57
5628,12014041,56
5629,12015060,56
5630,12016084,54
5631,12017106,54
5632,12018122,53
5633,12019141,54
5634,12020171,54
5635,12021187,54
5636,12022206,55
5637,12023231,56
5638,12024259,55
5639,12025272,57
5640,12026296,56
5641,12027317,57
5642,12028332,58
5643,12029365,57
5644,12030386,56
5645,12031401,56
5646,12032430,56
5647,12033447,53
5648,12034467,54
5649,12035499,54
5650,12036512,52
5651,12037538,54
5652,12038560,55
5653,12039577,55
5654,12040611,56
5655,12041625,56
5656,12042641,57
5657,12043668,57
5658,12044690,57
5659,12045741,58
5660,12046762,56
5661,12047792,56
5662,12048810,55
5663,12049825,54
5664,12050837,55
5665,12051846,53
5666,12052852,53
5667,12053851,53
5668,12054867,54
5669,12055881,55
5670,12056924,55
5671,12057957,56
5672,12058986,57
5673,12060016,57
5674,12061032,59
5675,12062051,57
5676,12063081,57
5677,12064097,55
5678,12065124,55
5679,12066146,54
5680,12067166,54
5681,12068181,54
5682,12069211,54
5683,12070227,53
5684,12071249,55
5685,12072275,55
5686,12073296,56
5687,12074320,57
5688,12075341,56
5689,12076360,57
5690,12077373,58
5691,12078405,58
5692,12079422,57
5693,12080438,57
5694,12081471,55
5695,12082487,54
5696,12083514,54
5697,12084535,53
5698,12085552,53
5699,12086568,53
5700,12087600,55
5701,12088611,55
5702,12089651,55
5703,12090666,56
5704,12091682,57
5705,12092747,57
5706,12093775,57
5707,12094789,57
5708,12095807,57
5709,12096817,57
5710,12097833,55
5711,12098847,55
5712,12099848,53
5713,12100851,53
5714,12101863,53
5715,12102878,53
5716,12103915,54
5717,12104946,54
5718,12105995,54
5719,12107007,56
5720,12108023,58
5721,12109056,57
5722,12110072,58
5723,12111091,58
5724,12112120,56
5725,12113140,56
5726,12114156,56
5727,12115186,55
5728,12116206,53
5729,12117221,54
5730,12118250,53
5731,12119271,53
5732,12120283,52
5733,12121316,53
5734,12122346,54
5735,12123351,55
5736,12124376,56
5737,12125397,56
5738,12126424,56
5739,12127836,57
5740,12128467,58
5741,12129832,56
5742,12130506,55
5743,12131836,55
5744,12132558,54
5745,12133831,54
5746,12134595,53
5747,12135831,53
5748,12136636,52
5749,12137831,54
5750,12138683,54
5751,12139840,54
5752,12141729,56
5753,12141871,56
5754,12143772,56
5755,12143931,56
5756,12145810,57
5757,12145983,57
5758,12147833,56
5759,12148005,56
5760,12149838,54
5761,12150015,54
5762,12151839,53
5763,12152027,53
5764,12153831,52
5765,12154017,53
5766,12155838,55
5767,12156042,54
5768,12157837,56
5769,12158094,56
5770,12159831,58
5771,12160139,56
5772,12161836,57
5773,12162171,57
5774,12163839,56
5775,12164216,55
5776,12165831,54
5777,12166269,53
5778,12167831,54
5779,12168301,53
5780,12169841,53
5781,12170361,53
5782,12171838,55
5783,12172400,54
5784,12173835,55
5785,12174431,56
5786,12175837,57
5787,12176481,56
5788,12177828,57
5789,12178529,57
5790,12179541,57
5791,12180570,56
5792,12181594,56
5793,12182616,53
5794,12183637,53
5795,12184648,53
5796,12185680,53
5797,12186698,54
5798,12187769,54
5799,12188783,54
5800,12189804,54
5801,12190817,55
5802,12191832,56
5803,12192839,56
5804,12193852,58
5805,12194852,56
5806,12195863,57
5807,12196872,55
5808,12197902,56
5809,12198935,54
5810,12199973,53
5811,12201007,53
5812,12202023,54
5813,12203041,52
5814,12204076,53
5815,12205088,53
5816,12206103,54
5817,12207127,55
5818,12208152,56
5819,12209168,56
5820,12210200,56
5821,12211224,57
5822,12212237,57
5823,12213266,56
5824,12214287,55
5825,12215298,55
5826,12216323,54
5827,12217347,53
5828,12218367,53
5829,12219395,53
5830,12220413,52
5831,12221440,53
5832,12222460,55
5833,12223471,56
5834,12224494,56
5835,12225525,57
5836,12226543,57
5837,12227569,57
5838,12228590,57
5839,12229610,56
5840,12230634,55
5841,12231656,55
5842,12232673,54
5843,12233692,53
5844,12234763,54
5845,12235774,53
5846,12236811,53
5847,12237820,54
5848,12238828,53
5849,12239845,55
5850,12240857,57
5851,12241852,56
5852,12242859,57
5853,12243869,57
5854,12244899,58
5855,12245935,57
5856,12246968,56
5857,12247997,55
5858,12249016,55
5859,12250045,54
5860,12251066,54
5861,12252082,54
